Exp_1,Exp_2,Exp_3,Exp_4,Exp_5,x0,x1
0.33534605288981734,0.34876816685600687,0.34887112044257124,0.35093344500297563,0.33239835322410655,0.7171717171717173,-0.5959595959595959
0.3314260922001443,0.3198308432962395,0.34043889372048564,0.3335472437431895,0.33264941161776374,0.7373737373737375,-0.5959595959595959
0.3240623316702599,0.3054834608303642,0.31874851655169967,0.29809330952743746,0.3160384754348158,0.7575757575757578,-0.5959595959595959
0.3033780185091207,0.3068070188563011,0.29127170545174874,0.3136283424043109,0.3187655962604738,0.7777777777777779,-0.5959595959595959
0.27799497198395473,0.2883438941891462,0.3132789663010367,0.284409011233207,0.29679233755142187,0.7979797979797982,-0.5959595959595959
0.2818370967767782,0.2791413378061244,0.28585878088303274,0.28285140351045274,0.2860895945057888,0.8181818181818183,-0.5959595959595959
0.2701654487073805,0.25645392057172345,0.2797423909250981,0.25918638324170806,0.2806411212271869,0.8383838383838385,-0.5959595959595959
0.2564174585284,0.26310238370087513,0.2487624823146928,0.2638872667419065,0.26314238756113195,0.8585858585858588,-0.5959595959595959
0.23615650650169204,0.26037096285468003,0.24625630545731636,0.2459889817060456,0.23127453208366283,0.8787878787878789,-0.5959595959595959
0.23383920371514755,0.24157984126698717,0.25094278674567827,0.22616749180632298,0.25161468151685273,0.8989898989898992,-0.5959595959595959
0.23156593831868005,0.22442748741320104,0.22529090516477318,0.21661753760004662,0.23543486640760802,0.9191919191919193,-0.5959595959595959
0.21968374641881952,0.2297066951992543,0.21397487091390172,0.22734914383655092,0.22005057899997263,0.9393939393939394,-0.5959595959595959
0.2355120172075911,0.22287901693428283,0.2030585013889256,0.21910086830354775,0.21880223934022705,0.9595959595959598,-0.5959595959595959
0.21087757313308672,0.21119596255013032,0.19468089731550364,0.20327604414676606,0.22507059818732417,0.9797979797979799,-0.5959595959595959
0.2009352882764207,0.19422041731904782,0.2112324706480432,0.20841359992955025,0.21127840235120948,1.0,-0.5959595959595959
-0.13526479284343182,-0.15900079165801215,-0.14074627693529637,-0.12633971524611448,-0.14078156495393931,-1.0,-0.5757575757575757
-0.14774929720208793,-0.11827815506393824,-0.1547799563347229,-0.13851612922301804,-0.13063405810623951,-0.9797979797979798,-0.5757575757575757
-0.12899037337318128,-0.12820609462233326,-0.11801243463534165,-0.1465223036712893,-0.14099159738861378,-0.9595959595959596,-0.5757575757575757
-0.11341517190190586,-0.13293060641125223,-0.11685618456977344,-0.11759569726453759,-0.12459074219404853,-0.9393939393939394,-0.5757575757575757
-0.13466974341164983,-0.13257471719391975,-0.11432907676055667,-0.1313875685573988,-0.12594624844461058,-0.9191919191919192,-0.5757575757575757
-0.11893571360146582,-0.14500546285411114,-0.14048032017370365,-0.12399200564626807,-0.11782646073505947,-0.898989898989899,-0.5757575757575757
-0.11016529348722848,-0.10725380302522368,-0.11684207545263536,-0.13268658243123158,-0.1360384485725556,-0.8787878787878788,-0.5757575757575757
-0.13047757605646917,-0.11420020642114442,-0.10061218873115607,-0.10839833497518875,-0.1283679205833345,-0.8585858585858586,-0.5757575757575757
-0.09263089522556334,-0.10598007575185703,-0.11944172244268693,-0.10597770722592113,-0.081590347230562,-0.8383838383838383,-0.5757575757575757
-0.11468399581552166,-0.10524837918819278,-0.11230570114056601,-0.11076562436658668,-0.10661804233401162,-0.8181818181818181,-0.5757575757575757
-0.1025056700999447,-0.0997999111312518,-0.10160818006826773,-0.09614868834590146,-0.10036934109874826,-0.797979797979798,-0.5757575757575757
-0.08994274048698594,-0.0884608977630768,-0.11402269949855742,-0.09765155798472842,-0.0882266496412016,-0.7777777777777778,-0.5757575757575757
-0.09030754031414213,-0.10091248118316337,-0.08586872289036158,-0.09458299810546926,-0.09033714978570521,-0.7575757575757576,-0.5757575757575757
-0.07378483378378084,-0.08824846251597801,-0.0719443448832125,-0.09823024530370773,-0.07816579286565466,-0.7373737373737373,-0.5757575757575757
-0.07369994736036345,-0.0698391031124954,-0.06860548233174693,-0.06593362919847007,-0.09283141113968274,-0.7171717171717171,-0.5757575757575757
-0.06242981988154919,-0.05668799241987453,-0.0532093881426883,-0.066739702618229,-0.0680633850755818,-0.696969696969697,-0.5757575757575757
-0.059779292759226846,-0.05651848271273126,-0.05962891388639259,-0.0439123463617736,-0.0605778206249661,-0.6767676767676767,-0.5757575757575757
-0.03765485483440021,-0.04730893385984443,-0.05271874842999131,-0.04045665091346191,-0.07049627286226047,-0.6565656565656566,-0.5757575757575757
-0.06378119177523699,-0.05227934583585146,-0.04555519175613273,-0.04772643743702272,-0.05855239197088409,-0.6363636363636364,-0.5757575757575757
-0.030604879970641947,-0.04065302410674548,-0.04130013413877994,-0.02793982937894349,-0.025313078445058795,-0.6161616161616161,-0.5757575757575757
-0.027204771840018085,-0.021383423450790473,-0.03499617091381139,-0.03271420154064983,-0.032680761963862756,-0.5959595959595959,-0.5757575757575757
-0.023042751080354147,-0.012045022613630234,-0.020937180753555454,-0.012207363640501246,-0.021014713746519722,-0.5757575757575757,-0.5757575757575757
-0.010094839501007393,-0.0037081730927673185,-0.002876529003746874,0.01467510559441669,0.0021903918452952902,-0.5555555555555556,-0.5757575757575757
0.004526653755028331,0.010322684184423347,0.004788028245726986,0.012779796811627128,0.006608942483173461,-0.5353535353535352,-0.5757575757575757
0.02902601284693651,0.007400910721851707,0.02425119138044134,0.027805141736062782,0.0012824222641910354,-0.5151515151515151,-0.5757575757575757
0.02805904973809646,0.021472387771510067,0.03775192320972855,0.02733817881305419,0.033026580323682164,-0.4949494949494949,-0.5757575757575757
0.049955957167275016,0.05802338365713229,0.057931375612340116,0.04914504388495402,0.048283812452371046,-0.4747474747474747,-0.5757575757575757
0.06969533816014897,0.06724620854524327,0.06172259359129546,0.06502057615068192,0.06324468533944852,-0.4545454545454545,-0.5757575757575757
0.07151830509919248,0.0752785743341354,0.062289315717847474,0.0886734204586421,0.0949047735685234,-0.43434343434343425,-0.5757575757575757
0.11109372000535347,0.10297196854470059,0.09027515773947171,0.09144603270460158,0.10395378415494712,-0.41414141414141414,-0.5757575757575757
0.14181440624314562,0.15251728252750488,0.13668878253856598,0.11073741302310931,0.10974267871673514,-0.3939393939393939,-0.5757575757575757
0.1291856360666071,0.12983541309619542,0.14340245589251388,0.15487878089989868,0.16190164363149906,-0.3737373737373737,-0.5757575757575757
0.16410242694946142,0.15884960554982686,0.15077144121407343,0.17212295632075722,0.1542684643291348,-0.3535353535353535,-0.5757575757575757
0.1713951966862893,0.17406270007600266,0.17239222412302893,0.1843407934876699,0.1591882302783896,-0.33333333333333326,-0.5757575757575757
0.19995011912150035,0.189063310807934,0.19370677884615045,0.19003338563727484,0.18919989486933117,-0.31313131313131304,-0.5757575757575757
0.21339470965686522,0.20766472982573783,0.210462827955193,0.2082337175165912,0.20249131190156322,-0.2929292929292928,-0.5757575757575757
0.2582875111745574,0.24721737453409848,0.23812524042983266,0.2337442586962538,0.2272319660963373,-0.2727272727272727,-0.5757575757575757
0.2542567040632811,0.2522957652082569,0.2643397382399703,0.2712204857415171,0.2568371044900231,-0.2525252525252525,-0.5757575757575757
0.28695869267403024,0.26157612232900285,0.29119797381728224,0.28755392734124297,0.26857542209454294,-0.23232323232323226,-0.5757575757575757
0.30673790956360064,0.3183372448667148,0.29700751255582053,0.3085660637868406,0.31136799177388,-0.21212121212121204,-0.5757575757575757
0.31149628205828983,0.3159754448524046,0.31939849952390964,0.3283195368630336,0.3246188539512426,-0.19191919191919182,-0.5757575757575757
0.32232998413195835,0.3515453194456837,0.340588503215211,0.35616984428735765,0.33914945332785856,-0.1717171717171716,-0.5757575757575757
0.37114208656685643,0.36816554354839043,0.3656216878980408,0.36343616638709014,0.3611891598016166,-0.1515151515151515,-0.5757575757575757
0.3949325534092678,0.3832588514817631,0.39710504673398533,0.3931719028936465,0.3855192260185181,-0.13131313131313127,-0.5757575757575757
0.40187033096557967,0.4244872923713223,0.39965743701433654,0.3922669153381725,0.4067083589532479,-0.11111111111111105,-0.5757575757575757
0.42116514611893396,0.41817555133337286,0.4495686100109944,0.41595599093526847,0.41950674533573906,-0.09090909090909083,-0.5757575757575757
0.45693989244827204,0.4501366921379429,0.4527198249754209,0.4431975456652589,0.454407999495593,-0.07070707070707061,-0.5757575757575757
0.4746877913871511,0.47066883428076967,0.47727049713149217,0.47240447282496423,0.4483681750584648,-0.050505050505050386,-0.5757575757575757
0.49392759129703523,0.46963868855305463,0.4753364523857744,0.48081992879580593,0.4861818214138231,-0.030303030303030276,-0.5757575757575757
0.5043257553717129,0.49340672067537483,0.4979574416374078,0.5092927079520055,0.504998589852548,-0.010101010101010055,-0.5757575757575757
0.5102223828941607,0.5263572984680868,0.5128589348192907,0.5246532884968416,0.5208572663675374,0.010101010101010166,-0.5757575757575757
0.521291929150103,0.5538050173802329,0.5339426612455394,0.5419727546556725,0.5430270937582367,0.030303030303030498,-0.5757575757575757
0.5278085157637291,0.5544651098387324,0.527364638616435,0.5438756077050526,0.5393483054829876,0.05050505050505061,-0.5757575757575757
0.5602678593251535,0.5375092429016726,0.5658429451497718,0.5698101573306991,0.5677102235067102,0.07070707070707072,-0.5757575757575757
0.5919190943639475,0.5838396821202163,0.5559079757571541,0.5704088408517513,0.5529465033560291,0.09090909090909105,-0.5757575757575757
0.5881150117650011,0.5668910334908966,0.5871563647722078,0.587346499801454,0.5734516261430515,0.11111111111111116,-0.5757575757575757
0.591828009579728,0.5836126124355554,0.6029023996448091,0.5690821628126878,0.5794068558532155,0.1313131313131315,-0.5757575757575757
0.5853496068069659,0.6002159673677007,0.6000739359871389,0.6065152850133384,0.6070653407830797,0.1515151515151516,-0.5757575757575757
0.6004203346875373,0.6088988587719967,0.6055097620672306,0.60711890529338,0.5837911170236387,0.1717171717171717,-0.5757575757575757
0.6122781880569997,0.6106553077512323,0.6106850087725132,0.6194675165699698,0.6207235699711654,0.19191919191919204,-0.5757575757575757
0.6137052872638634,0.6132017188520812,0.6138843086855368,0.6150708457986948,0.6156775882211051,0.21212121212121215,-0.5757575757575757
0.6272693883344657,0.6420475611847887,0.6210169695189541,0.6251579478971293,0.6118355469109811,0.2323232323232325,-0.5757575757575757
0.6174161534278092,0.6043311508939233,0.6283357279097737,0.6264549072285298,0.6047323549062267,0.2525252525252526,-0.5757575757575757
0.6253349144495677,0.6211755865362558,0.6251409745574158,0.6115709194797738,0.6148075897727936,0.27272727272727293,-0.5757575757575757
0.6151964025697568,0.626891138447317,0.6316952145943285,0.6141290504499298,0.6390388671548293,0.29292929292929304,-0.5757575757575757
0.6109966608822536,0.6198865527422064,0.6142100673071633,0.5908268323995329,0.5898609624215465,0.31313131313131315,-0.5757575757575757
0.6206707710227416,0.5915856815739855,0.603392833696361,0.6093546180373263,0.6015436119894795,0.3333333333333335,-0.5757575757575757
0.594413031240078,0.6157649166895923,0.597732852950626,0.5997347403410063,0.606003004536174,0.3535353535353536,-0.5757575757575757
0.5916714846249412,0.6077761340453148,0.5826343740420366,0.6064001065805735,0.5973848297536403,0.3737373737373739,-0.5757575757575757
0.5729159196760091,0.5774371928953818,0.5825247145671917,0.5888740585365424,0.5882735932610341,0.39393939393939403,-0.5757575757575757
0.5769888362714193,0.569229723788894,0.5707049541290189,0.5728600452293663,0.5704464332001874,0.41414141414141437,-0.5757575757575757
0.5758046011901015,0.5787608846383385,0.5835996334183523,0.5522898055064833,0.5636140478463024,0.4343434343434345,-0.5757575757575757
0.5600028593858491,0.554992967872342,0.5590988415770972,0.5601584644528099,0.5409843933594191,0.4545454545454546,-0.5757575757575757
0.5476878674690857,0.530207981244195,0.5590175614195789,0.537035003087509,0.5492014045676605,0.4747474747474749,-0.5757575757575757
0.5372120952014096,0.5316074902366671,0.5083328364901734,0.5264426092822599,0.51885846986747,0.49494949494949503,-0.5757575757575757
0.5185441201156167,0.5039277361288365,0.516049902072043,0.5099633994186442,0.5052572526733907,0.5151515151515154,-0.5757575757575757
0.5048674969029848,0.4866950192479673,0.5083392631070285,0.4912584494888652,0.5039053495905247,0.5353535353535355,-0.5757575757575757
0.48580809233380684,0.46045450052958203,0.48580545479034704,0.48559896100781247,0.47804563182555937,0.5555555555555556,-0.5757575757575757
0.45610892468684744,0.4695456275562533,0.4620692873014408,0.47777046428206044,0.47447709311307995,0.5757575757575759,-0.5757575757575757
0.45493621002789014,0.4413923019127747,0.4522071254084448,0.44295836757967344,0.44319542424118524,0.595959595959596,-0.5757575757575757
0.4427816589377681,0.4234079067508425,0.43518521022898876,0.43458972844914795,0.42457267367796925,0.6161616161616164,-0.5757575757575757
0.40799966923619274,0.411966663459126,0.4191008650422568,0.4214604755326417,0.41218960317437264,0.6363636363636365,-0.5757575757575757
0.4029338081155044,0.4082858352940655,0.4041028632232753,0.39668138169685224,0.3954565027145234,0.6565656565656568,-0.5757575757575757
0.39522316035662736,0.3832472601208882,0.3947486536751137,0.39471870273584014,0.3787816002970199,0.6767676767676769,-0.5757575757575757
0.3647489916967144,0.37743849149049424,0.37165546700123925,0.3747729322087579,0.3708815910605385,0.696969696969697,-0.5757575757575757
0.3397243193626747,0.35162467654125873,0.35675472267875624,0.3544016613394548,0.3544541794850013,0.7171717171717173,-0.5757575757575757
0.3384532017198707,0.3491125495197748,0.33898268744462734,0.3366292521814698,0.3358940740396543,0.7373737373737375,-0.5757575757575757
0.339207765319503,0.3400477357286391,0.3288230525554839,0.31712659493349454,0.32857614511865374,0.7575757575757578,-0.5757575757575757
0.30017586915385924,0.30919660452668224,0.30325065747111446,0.2990440945509109,0.312791804664919,0.7777777777777779,-0.5757575757575757
0.29494854427729605,0.29528401913354313,0.3028257641076777,0.3028465130282696,0.303830285794479,0.7979797979797982,-0.5757575757575757
0.2759035148900695,0.2666929250667568,0.2812991859415585,0.2803914206992562,0.28041335720766764,0.8181818181818183,-0.5757575757575757
0.26799139322012266,0.26608664801997745,0.28121233572213644,0.2776625835464218,0.26729642797263314,0.8383838383838385,-0.5757575757575757
0.2628835723242288,0.27767769760952393,0.2558178525529504,0.24889047892184638,0.2596004078509813,0.8585858585858588,-0.5757575757575757
0.2650683163324139,0.2574433769472615,0.250917296282503,0.24549038298227446,0.2677870253669064,0.8787878787878789,-0.5757575757575757
0.23372021165735665,0.22443249400332507,0.2403193628255339,0.25915394751568743,0.2554863388706886,0.8989898989898992,-0.5757575757575757
0.22521249820384828,0.22197619908922328,0.22337841661191613,0.2433948000196946,0.23434360285257785,0.9191919191919193,-0.5757575757575757
0.21580789145016138,0.21801519712050688,0.23617258164082133,0.22612221382909192,0.2159976246120508,0.9393939393939394,-0.5757575757575757
0.20663839262710285,0.2178927914784597,0.22250336585011957,0.22793567754336977,0.22415280902218832,0.9595959595959598,-0.5757575757575757
0.1960635253670622,0.2120521989637627,0.21299801528631965,0.21701410677117347,0.22544532458978994,0.9797979797979799,-0.5757575757575757
0.19749845523485843,0.20547824399555126,0.21949331035045824,0.2162998237832943,0.22403352843471616,1.0,-0.5757575757575757
-0.14315432038062337,-0.13821340445531605,-0.14414405276356593,-0.1455380242024695,-0.1355792242433808,-1.0,-0.5555555555555556
-0.138247611311099,-0.13883022939511186,-0.1376358849776793,-0.1600380442609453,-0.15052979283593398,-0.9797979797979798,-0.5555555555555556
-0.12338994644563506,-0.1412865120766439,-0.12288039286295907,-0.13906491037629087,-0.14588906229091203,-0.9595959595959596,-0.5555555555555556
-0.13967008941943065,-0.12931819897538008,-0.10589534922192548,-0.13148598389007682,-0.13761235509838746,-0.9393939393939394,-0.5555555555555556
-0.1354559521041194,-0.15441683833225278,-0.12557102326973407,-0.12842263677124513,-0.11633525770879537,-0.9191919191919192,-0.5555555555555556
-0.13126952175440038,-0.1333227235102948,-0.10633417667907295,-0.11196648525683035,-0.128492364181508,-0.898989898989899,-0.5555555555555556
-0.11760741652364168,-0.12125212897430557,-0.11657676165119825,-0.12599900601492753,-0.11436430751327224,-0.8787878787878788,-0.5555555555555556
-0.1168072804887896,-0.1091450859315731,-0.121918483137205,-0.1128742725845555,-0.13039652559317272,-0.8585858585858586,-0.5555555555555556
-0.1028746428756445,-0.10493221884376351,-0.10437102191184873,-0.12243895627535198,-0.10277493906879702,-0.8383838383838383,-0.5555555555555556
-0.11369910508150938,-0.09302776966455105,-0.09224118482763913,-0.0954788810367922,-0.1011433137199024,-0.8181818181818181,-0.5555555555555556
-0.09154099604326602,-0.0890193106785544,-0.09746520414285116,-0.11219322481879648,-0.10822472960487002,-0.797979797979798,-0.5555555555555556
-0.08578535274613763,-0.09319021152609823,-0.08931521622354892,-0.08074403255974295,-0.09792436458730884,-0.7777777777777778,-0.5555555555555556
-0.09200731476182386,-0.08798588534389208,-0.09892294308707802,-0.081825522710746,-0.09453194543789695,-0.7575757575757576,-0.5555555555555556
-0.089378069234775,-0.07774354681512198,-0.10455820697276681,-0.0965117117462842,-0.08130963495601962,-0.7373737373737373,-0.5555555555555556
-0.07467034724389217,-0.08169649460164385,-0.07296857157479651,-0.06957477908906383,-0.08100575781837979,-0.7171717171717171,-0.5555555555555556
-0.07724652065974394,-0.07394622854780634,-0.08260600164272223,-0.051354350270138585,-0.07799077079798192,-0.696969696969697,-0.5555555555555556
-0.04173819946097384,-0.05965650463192005,-0.06155415411178614,-0.06327919317020547,-0.06474725168537439,-0.6767676767676767,-0.5555555555555556
-0.052020618268276704,-0.0645393598932135,-0.05927720473381759,-0.04513406932251114,-0.06062962051011755,-0.6565656565656566,-0.5555555555555556
-0.036675523299517176,-0.04283411533276542,-0.04257524136430676,-0.044495670433004626,-0.04150339113310546,-0.6363636363636364,-0.5555555555555556
-0.04780507544291114,-0.0326428515841583,-0.026143614710477464,-0.031135291793789037,-0.03950987358395593,-0.6161616161616161,-0.5555555555555556
-0.04250386098012926,-0.010660500036755779,-0.041429735367120364,-0.016237147793548335,-0.033544302986131314,-0.5959595959595959,-0.5555555555555556
-0.007281600473825824,-0.026740922971799506,-0.015497843491892559,0.0026969376630985413,-0.02262682124459229,-0.5757575757575757,-0.5555555555555556
0.0025797577975201925,-0.00878079682390159,-0.003982368723008724,0.023193376276877963,-0.008149832520242489,-0.5555555555555556,-0.5555555555555556
0.0021474631601874038,0.021776584720138742,0.023159301861991645,-0.002554149707641529,0.008339213351156576,-0.5353535353535352,-0.5555555555555556
0.017194899505527446,0.0167341217602012,0.02350244757721876,0.014324546728904496,0.02073906016246742,-0.5151515151515151,-0.5555555555555556
0.029961906156371686,0.03964375277152099,0.028576832006956827,0.03539458145546746,0.025560143853955733,-0.4949494949494949,-0.5555555555555556
0.05373410728152166,0.04404472096904193,0.04562632256234472,0.055212704101087494,0.046159163915036855,-0.4747474747474747,-0.5555555555555556
0.076183521282803,0.07982977235211258,0.08479675777099768,0.061064705402282884,0.06545262292718446,-0.4545454545454545,-0.5555555555555556
0.06777113142103706,0.06964897108186885,0.07433608272386263,0.09708593411694955,0.09001982449524985,-0.43434343434343425,-0.5555555555555556
0.1050499852951216,0.09475230058320214,0.10067620103299388,0.08901378470712487,0.11207403047917613,-0.41414141414141414,-0.5555555555555556
0.10930548526389897,0.10977574502032048,0.12062574576613097,0.10169990449737631,0.11890912167162933,-0.3939393939393939,-0.5555555555555556
0.13122913896689564,0.1485440622798171,0.12505546072095505,0.1394203196518231,0.14879522807856432,-0.3737373737373737,-0.5555555555555556
0.15408795053543775,0.15649511528510826,0.14748338415143272,0.1379923718270403,0.171570085965871,-0.3535353535353535,-0.5555555555555556
0.16184119304732922,0.15731575244845314,0.1557288475772272,0.1801502134326722,0.18046074628563194,-0.33333333333333326,-0.5555555555555556
0.22420661105596376,0.21213409909534642,0.18666078450312135,0.1951243625004113,0.21466006864816875,-0.31313131313131304,-0.5555555555555556
0.2408068952302962,0.20111943710480273,0.2230269192065308,0.19986783262114258,0.20141284278409669,-0.2929292929292928,-0.5555555555555556
0.24527090889071493,0.23965247206104545,0.2398196755870517,0.2320352056307052,0.24020653734549674,-0.2727272727272727,-0.5555555555555556
0.26581660584029293,0.2679418724884318,0.240370325725336,0.2631664571255866,0.25659496153611205,-0.2525252525252525,-0.5555555555555556
0.2705557158593124,0.27508268720297446,0.2952234925883008,0.29149244956635295,0.276519627718404,-0.23232323232323226,-0.5555555555555556
0.3266327032090475,0.2952510202271677,0.2896092858137789,0.31160832163254093,0.2937344972888279,-0.21212121212121204,-0.5555555555555556
0.32494269370953893,0.31110669231650284,0.31524731434728837,0.3199344000452986,0.31533333547268777,-0.19191919191919182,-0.5555555555555556
0.3453566934124482,0.3298751836393211,0.3625297691002447,0.3462793366690052,0.34859913153180144,-0.1717171717171716,-0.5555555555555556
0.3802885728535579,0.3934443410648333,0.3728595339140632,0.35829686663436205,0.3600342032995591,-0.1515151515151515,-0.5555555555555556
0.3922367518064881,0.3998191341297323,0.38886942106039296,0.40972577866412246,0.3888057309763504,-0.13131313131313127,-0.5555555555555556
0.40286051198252726,0.42283598137961875,0.4254930593088436,0.4067088950404586,0.4013737886937317,-0.11111111111111105,-0.5555555555555556
0.4289496830909426,0.413163652949773,0.43039737755554053,0.4394563562465892,0.45359367197209516,-0.09090909090909083,-0.5555555555555556
0.4473040727302084,0.4449950409532271,0.4545241408224917,0.4616967992001561,0.45256767431907075,-0.07070707070707061,-0.5555555555555556
0.4709534619746123,0.45584997230843527,0.464657737037857,0.46137827297424083,0.46000204182563853,-0.050505050505050386,-0.5555555555555556
0.49431554697257163,0.49592185330296334,0.4875688539840353,0.4947624574146134,0.4717694393902303,-0.030303030303030276,-0.5555555555555556
0.5116954262152864,0.5241195586462325,0.5056644260405238,0.5160062003979224,0.480756505177086,-0.010101010101010055,-0.5555555555555556
0.5360253424992725,0.5160631985413947,0.5339759389542615,0.5372125646771204,0.512779839008811,0.010101010101010166,-0.5555555555555556
0.5385877936760014,0.5306257991822966,0.5323846727490349,0.546444981254618,0.5457990659700335,0.030303030303030498,-0.5555555555555556
0.5627223537743482,0.566654247248568,0.5511502215366189,0.5718672188350316,0.5460207546136085,0.05050505050505061,-0.5555555555555556
0.5835520226262186,0.5544732067514406,0.5448498659101361,0.5785204757890707,0.5603057183106092,0.07070707070707072,-0.5555555555555556
0.5663397884867544,0.5846857702993767,0.5615233951849115,0.5730055648322274,0.5877297785389919,0.09090909090909105,-0.5555555555555556
0.5965577922127671,0.5837480367945771,0.5963101408053629,0.5954590408521369,0.585574902826153,0.11111111111111116,-0.5555555555555556
0.5882116261828981,0.6061796239743772,0.5949911130393365,0.5878217400665449,0.5997523847909808,0.1313131313131315,-0.5555555555555556
0.5919980301718164,0.6016813986171787,0.6035342037540236,0.5875108467621741,0.6038878818398833,0.1515151515151516,-0.5555555555555556
0.6296473983671789,0.5976000227984072,0.6197470683088565,0.6323878000953614,0.6189050298528966,0.1717171717171717,-0.5555555555555556
0.6304600600246512,0.6206922102765329,0.6157039122443596,0.6213161383269759,0.6183449959913556,0.19191919191919204,-0.5555555555555556
0.6281974212930898,0.6074409077321725,0.6238137792890928,0.620295009631453,0.6144759610805873,0.21212121212121215,-0.5555555555555556
0.6205959239074053,0.6296495941461117,0.6224434314580113,0.6282402235125124,0.619225284034556,0.2323232323232325,-0.5555555555555556
0.641342193876341,0.6453060709087489,0.606107732044704,0.6344709805013224,0.6361253319908754,0.2525252525252526,-0.5555555555555556
0.6121206782126752,0.6386069970587546,0.6317217309401215,0.6114471345976138,0.6319311924497403,0.27272727272727293,-0.5555555555555556
0.6245092710229547,0.6096528147497406,0.6384254791318957,0.6355305606167805,0.6294469828041588,0.29292929292929304,-0.5555555555555556
0.6253084846416752,0.6037976217764393,0.6319866148475453,0.6234057306189614,0.6367581319164025,0.31313131313131315,-0.5555555555555556
0.6285574933108481,0.5893889584305545,0.6160769566476233,0.620362323858286,0.6094008043483554,0.3333333333333335,-0.5555555555555556
0.5942981424616163,0.5987788548679813,0.6119385358559746,0.6188876385362723,0.6177268062400098,0.3535353535353536,-0.5555555555555556
0.5714912828505528,0.5865570620243044,0.6057120766784975,0.6050082528778128,0.5837471720617394,0.3737373737373739,-0.5555555555555556
0.594607039522015,0.5832547311097447,0.6081751296549238,0.5866083834327923,0.5958411011142872,0.39393939393939403,-0.5555555555555556
0.5867636762877174,0.6030752860453229,0.5951733954532661,0.5742697484303968,0.5781360389048118,0.41414141414141437,-0.5555555555555556
0.5743513284898174,0.5761912411079504,0.5688746974526083,0.5877501591654015,0.5717679370002723,0.4343434343434345,-0.5555555555555556
0.5518380468064098,0.5616009798732906,0.5589413630217954,0.5645228845984538,0.5549718414135286,0.4545454545454546,-0.5555555555555556
0.5472252536854015,0.5404846758863421,0.5452919354151786,0.5438333651869713,0.5656011980544768,0.4747474747474749,-0.5555555555555556
0.518479257828121,0.5350372486261205,0.5277376604856419,0.5274202696201036,0.534089048677773,0.49494949494949503,-0.5555555555555556
0.5235586592856224,0.5243923223202476,0.512783632901766,0.5254971036835538,0.5300483003253881,0.5151515151515154,-0.5555555555555556
0.5131186137699183,0.5055765370219875,0.5024051873691243,0.5190268564308204,0.49897529382249944,0.5353535353535355,-0.5555555555555556
0.481191659491212,0.4972258691810481,0.4640275587997639,0.4957707052052507,0.49072911447812684,0.5555555555555556,-0.5555555555555556
0.4523858266202447,0.4819216066962929,0.4755277342236608,0.4719293914978193,0.46975450379460465,0.5757575757575759,-0.5555555555555556
0.45475103120811045,0.4491856990493505,0.4508703080418564,0.4530041450901209,0.44849357371159904,0.595959595959596,-0.5555555555555556
0.4375142865582688,0.42862696093638303,0.42675010118984114,0.46180816154079385,0.4375557737117878,0.6161616161616164,-0.5555555555555556
0.42208578113923495,0.4360750031618886,0.4202978740922419,0.3959295567822968,0.42896857547090067,0.6363636363636365,-0.5555555555555556
0.4193749628119488,0.3919603628482455,0.3981245624049626,0.40021084219870423,0.42195747284547347,0.6565656565656568,-0.5555555555555556
0.39133603595359256,0.39353203627731664,0.40113177832401237,0.38680277061423735,0.39121957185540657,0.6767676767676769,-0.5555555555555556
0.39466918434576326,0.3766541100628294,0.36207062464906614,0.363421727003974,0.361627039002908,0.696969696969697,-0.5555555555555556
0.3618773450679494,0.3746796962409944,0.35794278127770507,0.3592257485440028,0.3699559982361662,0.7171717171717173,-0.5555555555555556
0.33189323393011166,0.3353694442040865,0.3453691517265733,0.3568682834051091,0.3387041455785021,0.7373737373737375,-0.5555555555555556
0.3393323517680969,0.31321462158641616,0.3188948024356628,0.3308313681177692,0.3350599605155191,0.7575757575757578,-0.5555555555555556
0.3129306217888675,0.3290827862305301,0.30078672297900444,0.2979777946515889,0.3033366339715255,0.7777777777777779,-0.5555555555555556
0.29545401809779387,0.29150359057312647,0.3032625002518652,0.2861338856550779,0.30150879924578283,0.7979797979797982,-0.5555555555555556
0.2903658725602845,0.263922866547288,0.28277718895608533,0.28555596089433244,0.2918521183510382,0.8181818181818183,-0.5555555555555556
0.2767148475167881,0.26225846693843635,0.2654349377289203,0.2824349591510715,0.27642351338436527,0.8383838383838385,-0.5555555555555556
0.2487736984380169,0.26384643629779364,0.24926128563428546,0.2729944277512822,0.2744231106287736,0.8585858585858588,-0.5555555555555556
0.2454771459444779,0.2663012398020984,0.25920935450179194,0.2457995582895322,0.24574250559945185,0.8787878787878789,-0.5555555555555556
0.2559382212564084,0.24941654329518603,0.25848035086129545,0.25067327628131103,0.2574551031891058,0.8989898989898992,-0.5555555555555556
0.2374604445634765,0.23464280748607508,0.22969934876404982,0.22954146502892175,0.22287407964792832,0.9191919191919193,-0.5555555555555556
0.2342069093544953,0.21960782109733232,0.232260729567566,0.20758003519716003,0.24418082937994728,0.9393939393939394,-0.5555555555555556
0.230955379588748,0.22122858334053874,0.23080172495887097,0.22549108962039063,0.2326646042509804,0.9595959595959598,-0.5555555555555556
0.23241892031134084,0.2209205888780791,0.22364881124047542,0.2121713011647015,0.22097931506222482,0.9797979797979799,-0.5555555555555556
