xplot yplot Bspline_fit Pspline_fit c0 c1 c10 c100 c1000 c10000
0.6417085427135678 0.06141754317942835 -0.0026751711211021323 0.028564925641963085 0.028564925641963085 0.028689778211571447 0.02943844824183251 0.030764007143966054 0.0312157468075485 0.03127468672640753
0.6452261306532663 0.04267762356807816 0.04094418415801181 0.028175958882933175 0.028175958882933175 0.028342870359341448 0.02935438854499875 0.030847119889472027 0.031222675196418116 0.03126744641615402
0.6487437185929649 0.11205477457464608 0.07290420476167463 0.028070185446273672 0.028070185446273672 0.028265006663048813 0.029451681265954037 0.0309754621625912 0.031240881923335045 0.03126751265098028
0.6522613065326633 -0.027208815083080498 0.0786315412074653 0.028264311875619046 0.028264311875619046 0.028469558341522868 0.029722072113924088 0.031131308534120286 0.03126345331939592 0.03126983621498616
0.6557788944723618 0.17435513694884086 0.05896919452954494 0.028764220706191453 0.028764220706191453 0.028961403158189625 0.030164560396357305 0.0313105408927252 0.03128803146453339 0.031272388019833786
0.6592964824120603 -0.0446100058476197 0.02535713613661969 0.029568354210593395 0.029568354210593395 0.029739580601379427 0.030783131436386606 0.03151839459527311 0.03131538999276591 0.031275214968015164
0.6628140703517588 -0.1254301722948955 -0.010556356021195243 0.030675008406854755 0.030675008406854755 0.03080301539540521 0.03158186856814676 0.031760288861428065 0.031346364095630574 0.03127840477014532
0.6663316582914572 0.09390657222455417 -0.03712300399378495 0.03208247931300539 0.03208247931300539 0.03215063226457988 0.032564855125772514 0.0320416429108541 0.031381788964664425 0.0312820451368392
0.6698492462311558 -0.046762507952890275 -0.04456885943581736 0.03376931818982417 0.03376931818982417 0.03376256102864514 0.03372276180908817 0.032364105485351166 0.031422036600926254 0.03128617636669006
0.6733668341708543 -0.12541451565313733 -0.033111661954912025 0.035608820822929 0.035608820822929 0.035518739512774206 0.03497475916324085 0.03270922563979353 0.031465009826782867 0.03129058601398973
0.6768844221105528 0.012528120284709184 -0.006285230726271858 0.03743935040874979 0.03743935040874979 0.03726585344023457 0.03621628798890221 0.03305188166817481 0.031507791984144114 0.03129497775128575
0.6804020100502512 0.07568652487636422 0.032374428949104285 0.039099247114403345 0.039099247114403345 0.03885056661284206 0.03734277344290736 0.03336694746678877 0.031547465874677286 0.031299055195826625
0.6839195979899497 0.024172706852451285 0.0793270313576038 0.04042695963246723 0.04042695963246723 0.04011964297144551 0.03824969139442384 0.03362927270735396 0.03158107435262565 0.0313024804831198
0.6874371859296482 0.049765262789852514 0.12958123090954685 0.04129772678670939 0.04129772678670939 0.04095379358908466 0.038849709193308574 0.03380549493058332 0.031592118095486676 0.03129085343845517
0.6909547738693468 0.41088714165078694 0.17458865913321353 0.04167697205877148 0.04167697205877148 0.0413169450752318 0.03909763613765701 0.03384212105516718 0.03153090147138983 0.0312153025603061
0.6944723618090453 0.08212613653049736 0.20526589598015857 0.04154368461288749 0.04154368461288749 0.04118554141848564 0.03895462056711674 0.03368262992789113 0.03134273542046098 0.03102177112951414
0.6979899497487437 0.15318704331938465 0.21252952140194123 0.040876853613291436 0.040876853613291436 0.04053602660744495 0.03838181082133537 0.03327050039554079 0.030972930882825978 0.03065620242692082
0.7015075376884422 -0.1985759675642492 0.18761987709672442 0.03965801811321212 0.03965801811321212 0.039347399921530746 0.037342927517071835 0.03255154120289615 0.030368873506838482 0.030066573354382304
0.7050251256281407 0.036512066845038965 0.13247343357643993 0.0379529579430407 0.0379529579430407 0.037683079877701114 0.03588667168528217 0.03154853402107072 0.029546491153414886 0.02926804562653417
0.7085427135678392 0.07741342789738473 0.06191717533822377 0.03592897629129558 0.03592897629129558 0.03570822342380243 0.03416415909376314 0.030377024978362494 0.02860431580735609 0.028356749202112813
0.7120603015075377 -0.03644385440107883 -0.008454477869577912 0.033759420527816164 0.033759420527816164 0.033594044493333815 0.032332602759760506 0.029158082924241303 0.027645797280373266 0.027433634474852198
0.7155778894472362 -0.08759480865938665 -0.06304710629861185 0.031617638022442066 0.031617638022442066 0.031511757019794674 0.030549215700520257 0.028012776708177138 0.026774385384177708 0.026599651838486404
0.7190954773869347 0.03965444009054385 -0.08769531629437972 0.029668432292450902 0.029668432292450902 0.029624048619037197 0.028962847562016208 0.027054246625569323 0.026085812976006054 0.025948064537267217
0.7226130653266332 -0.031459876051670305 -0.08348870984237002 0.027985400379507416 0.027985400379507416 0.028002587618259907 0.027633068170323398 0.02631099486877779 0.025593433656781975 0.0254900747303903
0.7261306532663316 -0.05937412319346627 -0.06075039317388624 0.026586934105970298 0.026586934105970298 0.02666395042539308 0.026565408293390783 0.02576029409839361 0.025260738724555712 0.025187214856052124
0.7296482412060301 0.11495115684753986 -0.02993220146886394 0.025490655650339256 0.025490655650339256 0.025623945384081068 0.02576464531335065 0.025378702758217832 0.02505052432181642 0.025000324881769273
0.7331658291457287 0.13355745801582775 -0.0014859699072377747 0.02471418719111393 0.02471418719111393 0.024898380837968172 0.025235556612335223 0.025142779292051456 0.02492558659105321 0.0248902447750583
0.7366834170854272 0.030263575244408668 0.016264150456967573 0.02426457080973886 0.02426457080973886 0.024492621287544772 0.024974506452574364 0.02502865982440298 0.024852642078627293 0.024822361941252633
0.7402010050251256 -0.04542229726896142 0.024813536771334056 0.024100020117236737 0.024100020117236737 0.024363831591665115 0.024939031496308273 0.02501053142345591 0.024816500484819967 0.024783050779640246
0.7437185929648241 0.051437442293426505 0.028488449912969734 0.024164671905498352 0.024164671905498352 0.024455281075867086 0.02507547474974699 0.025062019261575023 0.024807187607264317 0.02476473605552444
0.7472361809045226 0.08294612361210063 0.031615416719498385 0.024402661643902375 0.024402661643902375 0.024710237760208163 0.02533017816746059 0.025156748458335196 0.024814729733643917 0.024759843102638252
0.7507537688442211 0.06306240861504671 0.03850468775763503 0.02475818270253092 0.02475818270253092 0.025072029264555665 0.02564954881862555 0.025268383914144273 0.024829169255686376 0.02476080965338668
0.7542713567839197 -0.1453362753322646 0.05056994019717988 0.025185732632210227 0.025185732632210227 0.025494589767523487 0.025991581760710352 0.025377670044314314 0.024843414488510622 0.024762279944574257
0.7577889447236181 -0.03380165776694699 0.0630151524438056 0.02566189917436906 0.02566189917436906 0.025954591878869913 0.02633911447936153 0.025480528388617037 0.02485651773825622 0.024763628535964897
0.7613065326633166 0.035913423116129634 0.07024194302986764 0.02616612436066937 0.02616612436066937 0.026431646258237046 0.02667819436915731 0.025574841534553062 0.024868325180788835 0.024764841195929324
0.7648241206030151 0.062222108702906294 0.06665193048772106 0.0266778502227731 0.0266778502227731 0.026905363565266984 0.026994868824675885 0.025658492069623014 0.024878682991974092 0.024765903692838247
0.7683417085427136 0.09607824465518917 0.046980571800917865 0.02717721910612355 0.02717721910612355 0.02735602994900664 0.02727567188184609 0.02572947044445286 0.024887448463698558 0.024766802901125987
0.771859296482412 0.07583707205000403 0.014573351447828009 0.027662435148898518 0.027662435148898518 0.02778135310574221 0.027519688543670144 0.025788549007533322 0.024894765581143348 0.02476755422171255
0.7753768844221106 -0.11343182059111435 -0.018062383638532645 0.028150921900690903 0.028150921900690903 0.028197578862985295 0.027739359198376248 0.02583946030296609 0.02490108339756672 0.024768203410326754
0.7788944723618091 -0.07074206823707317 -0.03797494754660187 0.028661035028736515 0.028661035028736515 0.028621852124645294 0.02794777195383024 0.02588608044067263 0.024906865761650725 0.024768797694868047
0.7824120603015076 -0.12214290135361422 -0.03221265436482093 0.029211130200271218 0.029211130200271218 0.029071317794631624 0.02815801491789797 0.025932285530574414 0.024912576522077422 0.02476938430323588
0.785929648241206 0.1804476753247961 0.008897257820165929 0.02981709059653708 0.02981709059653708 0.02956081451607342 0.028381475032874092 0.025981450375541233 0.024918618569579304 0.024770004239947845
0.7894472361809045 0.018040988898468394 0.06532638353265491 0.030472403112553073 0.030472403112553073 0.0300842903480195 0.028614129733722703 0.02603240883615119 0.024924842625255142 0.024770642136850013
0.792964824120603 0.055316433433025995 0.10124626437108303 0.031158640549086136 0.031158640549086136 0.030624580239727497 0.02884375909978902 0.02608157913969757 0.02493080567395683 0.02477125263736469
0.7964824120603015 0.10330291099344001 0.08068194642042312 0.0318572652413647 0.0318572652413647 0.03116441610151379 0.029058067205874095 0.026125357116115883 0.024936061977061677 0.024771790106866393
0.8 -0.03290024025961452 -0.03234152423435749 0.03254973952461723 0.03254973952461723 0.031686529843694786 0.02924475812677899 0.02616013859534165 0.024940165795947006 0.02477220891072965
